interval_opt,macd_slow_opt,macd_fast_opt,macd_signal_opt,multiple_hold,ann_log_mean_hold,ann_log_std_hold,sharpe_ratio_hold,multiple_macd_peak_strategy,ann_log_mean_macd_peak,ann_log_std_macd_peak,sharpe_ratio_macd_peak,multiple_macd_peak_strategy_net,ann_log_mean_macd_peak_net,ann_log_std_macd_peak_net,sharpe_ratio_macd_peak_net,trend_ref,start_opt,end_opt
15m,16,4,38,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8920194581809346,-0.0059950519441700125,0.04323296812603816,-0.13866852552645673,0.6273279063460275,-0.024463756349758597,0.04373139967944587,-0.5594094067210195,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,6,2,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.9147923802312856,-0.004672448383110143,0.043536843085087006,-0.10732170851199431,0.5436588093316593,-0.03197401141745864,0.0440573660649487,-0.7257358819481636,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,6,4,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.9134781835676555,-0.004747874339373179,0.042805016391519325,-0.11091864317832252,0.5456544720338722,-0.031781774991032116,0.04342824368030207,-0.7318227102388557,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,6,6,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.891713910096892,-0.006013026182215999,0.042389688048797176,-0.14185115434900258,0.5548431972473241,-0.03090562777235737,0.04302513580769812,-0.7183156355505957,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,6,8,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8452087970275224,-0.00882314626306821,0.042005121795972176,-0.21004929603404343,0.5394944403417987,-0.03237743593976114,0.042642672049581005,-0.7592731501936749,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,6,10,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8176982580085315,-0.010559233747688794,0.04212010429582464,-0.25069343783024606,0.534509869540923,-0.032864432305163144,0.0427420015416436,-0.7689025108743042,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,6,12,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8115453632788275,-0.010955508475984149,0.04201190399132006,-0.2607715298561006,0.5405047315174467,-0.032279278296929635,0.04261334112871522,-0.7574923120773104,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,6,14,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8373404804558975,-0.009313848519567364,0.042040184342554125,-0.22154632919008527,0.5662858774825056,-0.029834631192443707,0.04260956775511424,-0.7001861967694517,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,6,16,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8438819758056295,-0.008905571530683238,0.042444192818233,-0.209818374184221,0.5785271562779478,-0.028712587849720323,0.04299141112457479,-0.6678680019718545,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,6,18,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8514943661833586,-0.00843442205899243,0.04248015952321033,-0.19854967951295063,0.5867315820490951,-0.027973775995339803,0.04301954080012612,-0.6502574289509336,NN,2020-05-08-00:00,2020-07-20-00:00
