interval_opt,macd_slow_opt,macd_fast_opt,macd_signal_opt,multiple_hold,ann_log_mean_hold,ann_log_std_hold,sharpe_ratio_hold,multiple_macd_peak_strategy,ann_log_mean_macd_peak,ann_log_std_macd_peak,sharpe_ratio_macd_peak,multiple_macd_peak_strategy_net,ann_log_mean_macd_peak_net,ann_log_std_macd_peak_net,sharpe_ratio_macd_peak_net,trend_ref,start_opt,end_opt
1h,34,6,8,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.6831118244210022,-0.09151335409226055,0.22187675770339269,-0.41245128619824445,0.6279623540032772,-0.11172723484235354,0.22221971145946967,-0.5027782373965115,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,6,10,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.7587361366531861,-0.0663006190437576,0.2231404456811543,-0.2971250632818698,0.701048755900859,-0.08528941611202634,0.22351606419293527,-0.38158069944541423,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,6,12,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.7048927284043651,-0.08397632947642134,0.22627704498912876,-0.3711217347763044,0.6579786179425597,-0.10051495918104263,0.22659180448002325,-0.44359485733255727,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,6,14,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.6402107053082126,-0.10708858181920979,0.22054475082280678,-0.4855639566105494,0.5986186340519052,-0.12321885029655687,0.22087639729988554,-0.5578633652253107,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,6,16,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.8067235802926126,-0.05157406702033144,0.19670872990736327,-0.2621849423999606,0.7568836953632608,-0.06688761304312885,0.19710572206528681,-0.33934891560872005,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,6,18,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.8017285864719391,-0.05306551281351812,0.19740903402911567,-0.2688099512491994,0.7547599834316177,-0.06756233638176631,0.1977549395604611,-0.34164677014861605,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,6,20,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.8103557037756959,-0.0504953456215207,0.19719999515884634,-0.25606159665899714,0.7628816882368559,-0.06499216918976895,0.19751432167168548,-0.32905041335585267,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,6,22,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.8045473707519067,-0.05222271888182879,0.19687086914145915,-0.26526382044011193,0.7599940913622412,-0.06590281999552781,0.19716785271831125,-0.3342472877141971,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,6,24,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.795606324397211,-0.05490627350532744,0.19603877554325144,-0.280078639305792,0.7528273214723303,-0.06817801339175197,0.19631260107533546,-0.3472931081259959,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,6,26,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.7873393446668558,-0.05741448459959521,0.19618023636429158,-0.2926619197918639,0.7475430333165652,-0.0698695020314705,0.1964490290373846,-0.3556622416198057,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,6,28,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.7909672678988923,-0.05631054134622433,0.19620061826513538,-0.2870049128496077,0.753546148689512,-0.06794883632355045,0.19645045789882817,-0.3458828095913324,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,6,30,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.8181732567974046,-0.04818988367919809,0.19632089600252783,-0.24546487236171535,0.7781405959807952,-0.06023653988379888,0.19657884688505267,-0.30642432203817704,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,6,32,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.8238643588973003,-0.046525343485676246,0.195919338647997,-0.23747193006437756,0.7835532363268447,-0.05857199969027697,0.19617699561539317,-0.298567115407904,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,6,34,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.8293602574785751,-0.04492877438958467,0.19583205155173036,-0.22942503044613424,0.7887802243296341,-0.05697543059418537,0.19609009211278286,-0.2905574166460969,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,6,36,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.8497239043768374,-0.039103938970165904,0.19486103224902282,-0.20067603316497365,0.8081474918394301,-0.05115059517476646,0.19512134287185473,-0.2621476175897346,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,6,38,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.8380047480238901,-0.04243881717435087,0.19497071033382793,-0.21766765429375176,0.798358258407284,-0.05407711215167688,0.19522595419045297,-0.27699755586248476,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,8,2,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.7027647084531582,-0.08470236575032516,0.22302905501851172,-0.3797817541902545,0.6432878908498129,-0.10593714956860463,0.22322915490864934,-0.47456681727777283,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,8,4,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.7511604493048951,-0.0687102900726329,0.22377434259539175,-0.30705169000035254,0.6829264729435602,-0.09157851880001061,0.224141010265363,-0.40857547082343293,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,8,6,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.6831118244210022,-0.09151335409226055,0.22187675770339269,-0.41245128619824445,0.6279623540032772,-0.11172723484235354,0.22221971145946967,-0.5027782373965115,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,8,8,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.7621456446196122,-0.06522396481191804,0.2231429110974192,-0.2922968266889855,0.7041990359555832,-0.08421276188018678,0.22351452149995346,-0.3767664011942254,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,8,10,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.8658117132544124,-0.03460003458147331,0.1979040550230169,-0.17483236802524946,0.8081876454807394,-0.051138664286094405,0.1982895914941114,-0.2578988836517577,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,8,12,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.7654523006126184,-0.06418438006087036,0.1976614026870049,-0.3247188332590443,0.7181621810308867,-0.07949792608366782,0.19805309820583572,-0.4013970334412339,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,8,14,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.7122818860060297,-0.08147221157385781,0.19886689049354606,-0.409682131458187,0.6705534435865705,-0.09596903514210607,0.1992086685054397,-0.4817513005940577,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,8,16,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.7525783908353063,-0.06825742867093289,0.1998659921648472,-0.34151597243534526,0.7096950736716656,-0.08234589101190655,0.20017739155791126,-0.41136459203028386,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,8,18,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.8084621710265445,-0.051057110132886836,0.19687113465835346,-0.25934279406420047,0.763692102425042,-0.06473721124658594,0.1971664349718225,-0.32833789004623265,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,8,20,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.8379895552169497,-0.04244317073654656,0.19578068068107599,-0.21678937160140893,0.7929316458786778,-0.055714910622970924,0.19605298986432154,-0.2841829173915094,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,8,22,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.8453431606959437,-0.040345137340189886,0.1955524666937981,-0.20631362018748403,0.8026150284759934,-0.052800154772065046,0.19581760146271818,-0.26963947253800724,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,8,24,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.8426287368874802,-0.041117448108936486,0.1956445961990965,-0.2101639856543422,0.8027634836816464,-0.05275574308626251,0.19589813628381703,-0.26930191418375743,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,8,26,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.8144960212256076,-0.0492715747344926,0.1944210641368548,-0.253427142543618,0.7759617430792892,-0.06090986971181877,0.19467639210293622,-0.3128775351436159,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,8,28,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.8061311739167364,-0.05175046912280662,0.1938721167087709,-0.26693095428748365,0.7679926415376799,-0.0633887641001328,0.1941428213561523,-0.3265058355356184,MM,2020-02-15-00:00,2020-04-19-00:00
