Date,Open,High,Low,Close,Volume,macd_diff,macd_macd,macd_signal,sma_fast_ps,sma_slow_ps,position,macd_inv_sign,sma_conf,sma_inv_sign,macd_diff_conf,sl_flag_short,tp_flag_short,sl_flag_long,tp_flag_long,Complete,emg_pos,trades,log_returns_hold,multiple_hold_acum,macd_log_returns,macd_log_returns_net,macd_multiple_acum,macd_multiple_net_acum,ses,macd_simplecret_net_ses,macd_simple_ret,eff_lev,macd_simple_ret_net_lev,macd_simple_ret_net_lev_acum
2022-12-14-21:20,17808.6,17824.6,17802.3,17820.7,814.342,16.12354305598884,-15.691638136027905,-31.815181192016745,17794.82,17994.368333333336,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.0006792162891318509,1.0031749069763503,-0.0006792162891318509,-0.0006792162891318509,1.0203485536916064,1.0190940516961629,3.0,-0.001380417155331104,-0.000678985673963628,20.539451891948243,-0.013763394521686446,1.3642329241862974
2022-12-14-21:25,17820.7,17845.6,17820.6,17827.9,1579.694,14.929119000562249,-9.421502691173373,-24.350621691735622,17789.126666666667,17989.279999999995,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.00040394293733284737,1.003580214249927,-0.00040394293733284737,-0.00040394293733284737,1.0199364743336012,1.0186824789830438,3.0,-0.001783721021545448,-0.00040386136336867384,20.702889151286595,-0.008295091043927505,1.3529164878750486
2022-12-14-21:30,17827.9,17841.5,17818.7,17840.1,778.233,14.609975125103308,-2.4356590040806623,-17.04563412918397,17785.806666666664,17985.116666666665,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.0006840866028805777,1.0042669849079322,-0.0006840866028805777,-0.0006840866028805777,1.019238988053431,1.017985850250941,3.0,-0.002466353888151307,-0.0006838526689871838,20.98584324384899,-0.01415772600185315,1.333762266936324
2022-12-14-21:35,17840.1,17840.4,17812.6,17818.5,874.065,9.172082656075998,-3.287510145069973,-12.459592801145972,17783.07333333333,17980.54666666667,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,-0.0012114891017521627,1.0030510630872018,0.0012114891017521627,0.0012114891017521627,1.0204745332531926,1.0192198763679214,3.0,-0.001257120408564627,0.001212223251115363,20.490026193834574,0.025439527124455998,1.3676925483036266
2022-12-14-21:40,17818.5,17836.9,17813.0,17820.9,840.54,6.222707770004575,-3.12553114613911,-9.348238916143686,17788.219999999998,17975.716666666667,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.00013468240226442005,1.0031861655117276,-0.00013468240226442005,-0.00013468240226442005,1.020337102546561,1.0190826146301144,3.0,-0.0013916244409660772,-0.0001346733329968819,20.543956963676838,-0.002759460120717116,1.3639184552591808
2022-12-14-21:45,17820.8,17829.9,17805.7,17829.9,805.224,5.708326494835452,-0.7857491738905082,-6.49407566872596,17797.333333333332,17971.090000000004,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.0005048975165321551,1.0036927996036986,-0.0005048975165321551,-0.0005048975165321551,1.019822066908508,1.018568212220024,3.0,-0.0018956920678193656,-0.0005047700772299324,20.748751012889485,-0.010369974743163564,1.3497746553264083
2022-12-14-21:50,17829.9,17840.0,17824.8,17837.9,634.974,6.032886586962921,2.5552542117184203,-3.477632375244501,17805.18,17966.808333333334,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.00044858388429621905,1.0041431410187838,-0.00044858388429621905,-0.00044858388429621905,1.0193646937572254,1.0181114014016115,3.0,-0.002343325167200816,-0.0004484832855884413,20.934248525165103,-0.009305468026117175,1.337214370428805
2022-12-14-21:55,17837.9,17843.4,17818.5,17827.9,733.424,3.7240156106706603,2.1083910407614894,-1.6156245699091711,17810.98,17962.325,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,-0.0005607613042210699,1.0035802142499273,0.0005607613042210699,0.0005607613042210699,1.0199364743336012,1.0186824789830438,3.0,-0.001783721021545559,0.0005609185602342137,20.702889151286637,0.011742408542320821,1.3529164878750424
2022-12-14-22:00,17828.1,17828.1,17800.3,17807.3,989.182,-1.0114772392142592,-3.1328404287305602,-2.121363189516301,17814.266666666666,17956.969999999998,-1.0,-1.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0011561603299367694,1.0024205851060826,0.0011561603299367694,0.0011561603299367694,1.0211163663650307,1.0198609203563598,3.0,-0.0006289555407057446,0.0011568289409400467,20.24204785222362,0.023949701331282103,1.3853184336858169
2022-12-14-22:05,17807.3,17818.8,17790.1,17816.7,1281.173,-1.2235363074474326,-3.95666765068745,-2.7331313432400175,17816.806666666664,17951.701666666668,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,0.0005277341240827037,1.0029497362688078,-0.0005277341240827037,-0.0005277341240827037,1.0205776305809724,1.019322846939209,3.0,-0.0011562186038946987,-0.0005275948969225563,20.449763569610745,-0.010679601150095374,1.3705237853481775
2022-12-14-22:10,17816.8,17816.8,17805.6,17812.0,632.43,-1.8092580582236906,-5.447018430575554,-3.6377603723518632,17820.133333333335,17946.588333333333,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.00026383224912853825,1.0026851606874452,0.00026383224912853825,0.00026383224912853825,1.0208469273956888,1.0195918126578603,3.0,-0.0008926566359763743,0.00026386705591741055,20.34537555733419,0.005396018907320304,1.3779191576068486
2022-12-14-22:15,17812.0,17829.1,17807.2,17829.1,634.24,1.0240999953164192,-2.1016103793772345,-3.1257103746936536,17822.166666666668,17941.916666666668,-1.0,1.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.0009595664169787684,1.0036477654621898,-0.0009595664169787684,-0.0009595664169787684,1.019867826798437,1.0186139158489105,3.0,-0.001850906663825258,-0.0009591061803454481,20.730381907030814,-0.01951337543848844,1.3510313037605806
2022-12-14-22:20,17829.0,17876.6,17821.0,17857.9,2344.336,6.643883877346374,6.840115441325906,0.19623156397953245,17824.466666666667,17937.433333333334,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.0016140334716985912,1.0052689945564972,-0.0016140334716985912,-0.0016140334716985912,1.0182230537057553,1.016971164978066,3.0,-0.0034606532683020275,-0.0016127316201794972,21.4128348744731,-0.03343254239986554,1.3058628924140592
2022-12-14-22:25,17858.0,17858.0,17840.4,17849.4,788.115,6.530899836790822,9.992581319165765,3.461681482374943,17826.986666666668,17933.48,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,-0.000476093132807819,1.004790506802969,0.000476093132807819,0.000476093132807819,1.0187079381252035,1.017455453239986,3.0,-0.002986094770693226,0.00047620648313118075,21.206787659235,0.010196930789441533,1.3191786859485053
2022-12-14-22:30,17849.3,17863.1,17827.6,17829.7,748.277,2.2831241316137127,6.886367679795512,4.6032435481817995,17828.393333333333,17928.988333333335,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,-0.0011042880567017706,1.0036815410683213,0.0011042880567017706,0.0011042880567017706,1.0198335064960156,1.018579637742744,3.0,-0.0018844960935973099,0.0011048980072576597,20.744155685202838,0.023431337425025085,1.3500888068628658
2022-12-14-22:35,17829.7,17832.6,17818.1,17819.4,838.112,-1.5076405646994564,2.3417827011326153,3.8494232658320717,17828.306666666664,17924.11166666667,-1.0,-1.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0005778547164786868,1.003101726496399,0.0005778547164786868,0.0005778547164786868,1.020422992399969,1.0191683988833409,3.0,-0.0013075636665663692,0.0005780217066790883,20.510217017991,0.011990572272777656,1.366277144276223
2022-12-14-22:40,17819.5,17829.3,17811.4,17811.6,880.433,-4.120202647273392,-2.330880705078016,1.789321942195376,17827.219999999998,17919.173333333332,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0004378210055625284,1.0026626436166908,0.0004378210055625284,0.0004378210055625284,1.0208698528359053,1.0196147099116197,3.0,-0.0008702194075775882,0.0004379168631680752,20.336540659139935,0.008981769899415092,1.3785487312049418
2022-12-14-22:45,17811.6,17819.8,17811.6,17811.6,371.145,-4.576425553482933,-5.075316388029023,-0.49889083454609007,17825.320000000003,17914.135000000002,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,0.0,1.0026626436166908,-0.0,-0.0,1.0208698528359053,1.0196147099116197,3.0,-0.0008702194075775882,0.0,20.336540659139935,0.0,1.3785487312049418
2022-12-14-22:50,17811.6,17825.3,17811.4,17825.2,695.946,-1.8883887094742031,-3.3314738987573946,-1.4430851892831915,17825.766666666666,17909.506666666664,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,0.000763255997184667,1.003428224022336,-0.000763255997184667,-0.000763255997184667,1.0200909650815704,1.0188367797871445,3.0,-0.0016325202522278204,-0.0007629647914189075,20.641296279113185,-0.015516064502182831,1.3571590801721636
2022-12-14-22:55,17825.2,17834.5,17820.6,17829.7,761.08,0.22709495971030202,-1.1024427497177385,-1.3295377094280405,17826.353333333333,17905.18,-1.0,1.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.0002524197248564505,1.0036815410683213,-0.0002524197248564505,-0.0002524197248564505,1.0198335064960158,1.0185796377427443,3.0,-0.0018844960935971988,-0.00025238786967807236,20.74415568520279,-0.005209612795279299,1.3500888068628691
2022-12-14-23:00,17829.7,17841.9,17806.0,17808.3,752.973,-2.3257666494738567,-4.8181876836388255,-2.492421034164969,17824.913333333334,17900.538333333334,-1.0,-1.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0012009654061470836,1.002476877782968,0.0012009654061470836,0.0012009654061470836,1.0210590270139213,1.0198036515030524,3.0,-0.0006850738138962642,0.0012016868538828884,20.26394447828854,0.024927979181808176,1.383743792533939
2022-12-14-23:05,17808.2,17821.7,17793.6,17818.2,945.314,-1.3712722861201554,-4.549329463345202,-3.178057177225047,17823.6,17895.67,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,0.0005557660873128502,1.0030341752841363,-0.0005557660873128502,-0.0005557660873128502,1.0204917146946386,1.0192370366850638,3.0,-0.0012403048568323527,-0.0005556116779474873,20.48330475017576,-0.011258884193416616,1.3681643814204405
2022-12-14-23:10,17818.1,17822.0,17811.0,17811.0,330.327,-1.8526442616688588,-5.957023569728335,-4.104379308059476,17822.47333333333,17889.385,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0004041628831413051,1.0026288680105595,0.0004041628831413051,0.0004041628831413051,1.0209042429269557,1.0196490577206112,3.0,-0.000836561675369718,0.00040424456796372965,20.323302689430932,0.008280264679204211,1.3794931446232614
2022-12-14-23:15,17811.0,17814.0,17795.2,17803.1,927.393,-2.929046744850222,-8.49794942533481,-5.568902680484587,17822.193333333336,17883.03166666667,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0004436445188605441,1.0021841558631626,0.0004436445188605441,0.0004436445188605441,1.0213572619808917,1.0201015197949688,3.0,-0.0003931899500653202,0.00044374294364479816,20.15059644116848,0.009018322159992325,1.391933858218975
2022-12-14-23:20,17803.1,17813.4,17794.0,17803.3,979.844,-2.7628489797681812,-9.71317615013686,-6.950327170368679,17821.3,17875.896666666667,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,1.1233935472500635e-05,1.0021954143985399,-1.1233935472500635e-05,-1.1233935472500635e-05,1.0213457881837642,1.0200900601046887,3.0,-0.0004044194053917094,-1.123387237211837e-05,20.15493252846964,-0.00022636922864214935,1.3916187672251692
2022-12-14-23:25,17803.2,17808.0,17785.2,17803.2,897.198,-2.140865068438975,-10.161624773027143,-8.020759704588167,17820.713333333333,17868.45,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,-5.616951960993293e-06,1.0021897851308512,5.616951960993293e-06,5.616951960993293e-06,1.021351525050104,1.0200957899176444,3.0,-0.0003988047092663427,5.616967736044032e-06,20.152764251579963,0.00011320960573455833,1.3917763118371396
2022-12-14-23:30,17803.1,17804.9,17774.8,17794.0,1556.285,-2.8528285442905528,-12.300002521023998,-9.447173976733445,17818.373333333337,17860.473333333335,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0005168945987234607,1.001671892503503,0.0005168945987234607,0.0005168945987234607,1.0218795926026756,1.0206232082197262,3.0,0.00011801730920479869,0.0005170282117568092,19.95525902668781,0.01041954766295094,1.4062779914544927
2022-12-14-23:35,17793.9,17816.4,17791.0,17806.5,1008.236,-0.5173179647819417,-10.22315092390636,-9.705832959124418,17814.946666666667,17852.02,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,0.0007022373569856628,1.002375550964574,-0.0007022373569856628,-0.0007022373569856628,1.021162242482914,1.0199067400703006,3.0,-0.0005840563839052404,-0.0007019908460392799,20.224564593573504,-0.014008409167077551,1.386578273947542
2022-12-14-23:40,17806.6,17814.1,17806.5,17811.0,433.904,1.420906145574822,-7.574473740762187,-8.995379886337009,17812.386666666665,17843.733333333334,-1.0,1.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.0002526847770868482,1.0026288680105595,-0.0002526847770868482,-0.0002526847770868482,1.0209042429269557,1.0196490577206112,3.0,-0.000836561675369718,-0.00025265285497733103,20.323302689430932,-0.00510979398523979,1.3794931446232608
2022-12-14-23:45,17811.1,17823.7,17811.0,17814.2,573.289,2.6805901334651905,-4.974494686139224,-7.655084819604414,17811.353333333333,17835.386666666665,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.00017964811473940558,1.0028090045765936,-0.00017964811473940558,-0.00017964811473940558,1.0207208558774465,1.0194658961425045,3.0,-0.0010160433811235992,-0.0001796319789830747,20.39410504119851,-0.003650715081574523,1.3744570081952558
2022-12-14-23:50,17814.2,17818.4,17794.7,17802.0,689.531,1.001326686308916,-6.15309479014104,-7.154421476449956,17810.193333333333,17826.856666666667,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,-0.0006850815346476658,1.0021222339185885,0.0006850815346476658,0.0006850815346476658,1.0214203724734305,1.0201645526941807,3.0,-0.0003314234355696888,0.0006853162566002879,20.12678127120586,0.013976411723547225,1.3936669852381076
2022-12-14-23:55,17802.0,17804.0,17791.6,17803.9,613.723,0.6254282207998676,-6.216279145250155,-6.841707366050023,17809.68,17820.004999999997,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.00010672388574954369,1.0022291900046714,-0.00010672388574954369,-0.00010672388574954369,1.0213113683390722,1.0200556825786375,3.0,-0.00043810625761842026,-0.00010671819095819934,20.167951994288543,-0.0021478936870744573,1.3906735367186305
2022-12-15-00:00,17804.0,17817.0,17798.7,17809.5,1264.293,1.4119950339352787,-4.723714815147105,-6.135709849082383,17809.539999999997,17817.17,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.00031448836933029755,1.002544428995231,-0.00031448836933029755,-0.00031448836933029755,1.0209902282923164,1.01973493736836,3.0,-0.0007524074230053079,-0.0003144389230466116,20.29028304306958,-0.006341589105139852,1.3818544565693693
2022-12-15-00:05,17809.4,17829.8,17797.2,17829.6,897.209,4.831963611767792,1.1122355685693037,-3.7197280431984887,17809.833333333332,17815.755,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.0011279747317494808,1.0036759118006329,-0.0011279747317494808,-0.0011279747317494808,1.0198392263860103,1.018585350600227,3.0,-0.001878898012294794,-0.0011273388073764767,20.74185878458731,-0.022874023487105207,1.3502458852740407
2022-12-15-00:10,17829.7,17839.8,17817.8,17837.7,772.456,6.830215354344064,6.525594988317607,-0.3046203660264575,17810.366666666665,17814.141666666666,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.0004541975500950552,1.004131882483407,-0.0004541975500950552,-0.0004541975500950552,1.0193761230860485,1.0181228166782603,3.0,-0.0023321392331978608,-0.00045409441800248196,20.929570673362775,-0.009418762293076843,1.3375282402434394
2022-12-15-00:15,17837.6,17843.6,17827.8,17834.2,1185.836,6.036614130129523,8.750300829167827,2.7136866990383037,17812.093333333334,17812.809999999998,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,-0.00019623288982258897,1.003934858114307,0.00019623288982258897,0.00019623288982258897,1.0195761778365167,1.018322625464658,3.0,-0.0021363447757687393,0.00019625214475560426,20.848045360293685,0.004107473133461441,1.3430221015554853
2022-12-15-00:20,17834.2,17834.2,17811.0,17811.1,598.954,1.067141909971005,4.314399563994812,3.2472576540238065,17811.62,17812.15,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,-0.0012961037350663431,1.0026344972782482,0.0012961037350663431,0.0012961037350663431,1.020898511084212,1.0196433329250751,3.0,-0.0008421714548799697,0.0012969440405141697,20.325507820753973,0.027038748186401982,1.3793357379682165
2022-12-15-00:25,17811.1,17843.9,17795.6,17843.8,2326.45,4.026845429878575,9.28752579884167,5.260680368963095,17813.806666666667,17811.344999999998,1.0,0.0,1.0,1.0,1.0,False,False,False,False,True,False,1,0.0018342505051589656,1.0044752678124096,-0.0018342505051589656,-0.0022443305764989446,1.0190276438186936,1.0173574822776081,3.0,-0.003082097412861251,-0.0022418139496969136,21.248134456471128,-0.045566006967239975,1.3164849161217935
2022-12-15-00:30,17843.7,17849.5,17820.7,17824.4,891.982,1.4084127768147408,7.3732995341852074,5.964886757370467,17815.22666666667,17813.131666666664,1.0,0.0,1.0,0.0,1.0,False,False,False,False,True,False,0,-0.0010878038091648276,1.0033831898808279,-0.0010878038091648276,-0.0010878038091648276,1.0179197443639767,1.0162513986431703,4.0,-0.0010872123650790266,-0.0010872123650790266,20.422323812142604,-0.02310123451593713,1.2860724893377702
2022-12-15-00:35,17824.4,17827.8,17803.6,17805.6,658.286,-2.9709755786873506,1.5084233893394412,4.479398968026792,17815.38,17813.29,1.0,-1.0,1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0010552905834803144,1.0023248875553772,-0.0010552905834803144,-0.0010552905834803144,1.0168461098408486,1.0151795237809313,4.0,-0.0021407996054652045,-0.0010547339601895134,20.849892855888243,-0.02154011847065377,1.258370335555586
2022-12-15-00:40,17805.5,17821.5,17805.5,17814.6,426.652,-2.942366155980849,0.06584973405551864,3.0082158900363676,17816.14,17813.094999999998,1.0,0.0,1.0,0.0,-1.0,False,False,False,False,True,False,0,0.0005053312553843957,1.0028315216473482,0.0005053312553843957,0.0005053312553843957,1.0173600838146866,1.015692655363918,4.0,-0.0016364227350674776,0.0005054589567328183,20.64288114578378,0.010538765090928312,1.271632004919399
2022-12-15-00:45,17814.6,17816.4,17798.0,17799.9,836.186,-4.876386943867155,-4.306364525764366,0.57002241810279,17816.533333333333,17813.041666666668,1.0,0.0,1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0008255065119424492,1.0020040192971291,-0.0008255065119424492,-0.0008255065119424492,1.0165205929907515,1.01485454044504,4.0,-0.002460238290050043,-0.0008251658751808888,20.983272230015558,-0.01703380108691574,1.249971278291846
2022-12-15-00:50,17799.9,17800.1,17786.7,17798.8,833.972,-5.092526881328019,-7.068767903889238,-1.9762410225612195,17816.02,17813.270000000004,1.0,0.0,1.0,0.0,-1.0,False,False,False,False,True,False,0,-6.180000957066132e-05,1.0019420973525548,-6.180000957066132e-05,-6.180000957066132e-05,1.0164577739495044,1.0147918243626748,4.0,-0.0025218843519876355,-6.179809998940744e-05,21.009218711268947,-0.0012967263553754578,1.2483504075918226
2022-12-15-00:55,17798.8,17798.8,17781.5,17788.7,565.64,-5.959396678143098,-10.915336039775866,-4.955939361632768,17814.533333333333,17813.256666666668,1.0,0.0,1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0005676150486081699,1.0013735413160099,-0.0005676150486081699,-0.0005676150486081699,1.0158809809344198,1.014215976697323,4.0,-0.003087907284322511,-0.0005674539856618255,21.25064210538876,-0.011921764893350565,1.2334678675279944
2022-12-15-01:00,17788.7,17800.7,17786.1,17798.0,521.85,-3.812496378911119,-10.674683929999446,-6.8621875510883275,17813.45333333333,17812.33,1.0,0.0,1.0,0.0,-1.0,False,False,False,False,True,False,0,0.0005226671881188726,1.0018970632110464,0.0005226671881188726,0.0005226671881188726,1.0164120873740523,1.0147462126664095,4.0,-0.0025667178515783595,0.0005228038024138737,21.028131239735675,0.01110991649643361,1.2471715925372646
2022-12-15-01:05,17797.9,17799.8,17784.9,17790.2,285.313,-3.4570700935453527,-12.047792691406357,-8.590722597861005,17812.666666666668,17811.496666666666,1.0,0.0,1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.000438347549181784,1.0014579803313384,-0.000438347549181784,-0.000438347549181784,1.015966643263393,1.014301498627821,4.0,-0.003003844472589501,-0.00043825148893128496,21.214419442158682,-0.009215609825256627,1.2356781457552972
2022-12-15-01:10,17790.3,17818.1,17790.2,17817.0,649.521,1.65208504292133,-6.1125950334790105,-7.7646800764003405,17813.539999999997,17809.891666666666,1.0,1.0,1.0,0.0,1.0,False,False,False,False,True,False,0,0.0015053138163441523,1.002966624071874,0.0015053138163441523,0.0015053138163441523,1.0174971435410434,1.0158294904527148,4.0,-0.0015019222362946394,0.0015064473699002434,20.588405227700676,0.031958406372600535,1.2751684500830867
2022-12-15-01:15,17817.0,17817.8,17800.0,17806.2,463.913,1.9031117330395109,-4.910012476841075,-6.813124209880586,17813.32,17808.496666666666,1.0,0.0,1.0,0.0,1.0,False,False,False,False,True,False,0,-0.0006063464445018514,1.002358663161509,-0.0006063464445018514,-0.0006063464445018514,1.016880374772438,1.0152137325531307,4.0,-0.0021071744807715787,-0.0006061626536453257,20.835956423547948,-0.012479922347148339,1.2592544468465163
2022-12-15-01:20,17806.3,17806.9,17791.2,17791.2,464.046,-0.5247174466943889,-7.600200379922171,-7.075482933227782,17810.760000000002,17807.358333333334,1.0,-1.0,1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0008427582288482926,1.001514273008224,-0.0008427582288482926,-0.0008427582288482926,1.0160237514827082,1.014358513248153,4.0,-0.0029478025981009015,-0.0008424032078714339,21.19034290546559,-0.0175522765302662,1.2371516645734988
2022-12-15-01:25,17791.3,17798.5,17787.1,17798.4,377.906,-0.1278723671842048,-7.26729148400409,-7.1394191168198855,17808.140000000003,17808.27,-1.0,0.0,-1.0,-1.0,-1.0,False,False,False,False,True,False,1,0.0004046125889712775,1.0019195802818006,0.0004046125889712775,-5.46748236870167e-06,1.0164349306617786,1.0143529672760274,4.0,-0.0029532539485083165,-5.4674674220267505e-06,21.192682379356157,-0.0001158575094972088,1.237008331262771
2022-12-15-01:30,17798.5,17801.8,17764.4,17771.0,1111.167,-4.146781355764855,-13.359591150467168,-9.212809794702313,17803.92666666667,17809.566666666666,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0015406504141047485,1.0003771609351335,0.0015406504141047485,0.0015406504141047485,1.0180021084852062,1.0159169350495554,5.0,0.0015418378256710774,0.0015418378256710774,19.431628363993656,0.03267567931992425,1.2774284188111882
2022-12-15-01:35,17770.9,17780.8,17729.6,17754.1,3016.737,-7.614131539024543,-20.634007103239128,-13.019875564214585,17800.126666666667,17810.131666666664,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0009514400395708595,0.9994258146957656,0.0009514400395708595,0.0009514400395708595,1.0189711373649242,1.0168839790676885,5.0,0.0024951982922256644,0.0009518928022260731,19.096893257010354,0.018496827175217567,1.30105679150265
2022-12-15-01:40,17754.1,17762.2,17700.8,17715.0,1973.552,-13.77090030642858,-33.67622602385745,-19.905325717428873,17791.539999999997,17809.7,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0022047368463430713,0.9972247710295363,0.0022047368463430713,0.0022047368463430713,1.0212201789382218,1.0191284139297572,5.0,0.004707874682472468,0.002207169065763459,18.364958984677298,0.042150072049060044,1.3558964290044055
2022-12-15-01:45,17715.0,17720.1,17641.5,17676.8,8189.469,-19.7758580554572,-49.569112800614676,-29.793254745157476,17781.7,17808.346666666668,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0021586929647088512,0.9950743907725038,0.0021586929647088512,0.0021586929647088512,1.0234270608871854,1.0213307755230385,5.0,0.006879073135409142,0.00216102461984069,17.70210057288351,0.03968712850825212,1.4097080648261835
2022-12-15-01:50,17676.8,17677.3,17605.3,17620.5,7274.564,-27.46212200433054,-70.98643775165328,-43.524315747322746,17769.36,17805.711666666666,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.003190048402813245,0.991905113063841,0.003190048402813245,0.003190048402813245,1.0266970556959565,1.0245940724023523,5.0,0.010096194773133726,0.0031951420220766025,16.807989234364996,0.0565607254194464,1.4894421756023966
2022-12-15-01:55,17620.5,17640.0,17604.0,17631.6,2977.851,-23.656075755651166,-79.0084293807995,-55.35235362514833,17757.16,17803.536666666667,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,0.0006297497378505591,0.9925299617772718,-0.0006297497378505591,-0.0006297497378505591,1.026050697037739,1.0239490376803948,5.0,0.009460287211597418,-0.000629551487102753,16.977050306186673,-0.010581494617701546,1.473681651237882
2022-12-15-02:00,17631.6,17655.0,17570.0,17571.1,5342.071,-26.927530113777635,-95.7436487958148,-68.81611868203717,17741.906666666666,17799.745,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0034372397324835087,0.9891242548256892,0.0034372397324835087,0.0034372397324835087,1.0295835474097013,1.0274746517159226,5.0,0.012936014250673145,0.0034431538150714314,16.094695959235125,0.05845459553040625,1.5598251161015737
2022-12-15-02:05,17571.1,17639.7,17560.0,17637.9,5122.436,-12.051697749704488,-86.8936653065939,-74.84196755688941,17731.18,17796.653333333332,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,0.0037944889175871217,0.9928846056416516,-0.0037944889175871217,-0.0037944889175871217,1.025684206730427,1.0235832980550772,5.0,0.009099722756110484,-0.0037872989414839964,17.074525491776132,-0.06095542496991794,1.4647453132708508
2022-12-15-02:10,17638.0,17657.3,17620.0,17653.0,1741.715,-0.23989687859887,-75.20181287478772,-74.96191599618885,17722.133333333335,17794.010000000002,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,0.0008557447342784517,0.993734625062625,-0.0008557447342784517,-0.0008557447342784517,1.0248068583181669,1.022707746715326,5.0,0.008236560358013012,-0.000855378689174513,17.31277661592329,-0.014605185233432275,1.4433524366507282
2022-12-15-02:15,17653.0,17678.5,17643.2,17678.5,2186.886,10.180746188429339,-59.69079671354484,-69.87154290197418,17714.166666666668,17791.841666666667,-1.0,1.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.0014434713741374953,0.9951700883232094,-0.0014434713741374953,-0.0014434713741374953,1.0233286460893516,1.0212325623082077,5.0,0.006782249625251202,-0.0014424300704244386,17.730580529474704,-0.024972469593348805,1.4073083618139821
2022-12-15-02:20,17678.5,17678.5,17650.5,17655.5,1612.783,10.636901771697168,-53.916190244428435,-64.5530920161256,17705.186666666665,17789.088333333333,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,-0.0013018624128858624,0.9938753567548391,0.0013018624128858624,0.0013018624128858624,1.0246617467582682,1.0225629323873948,5.0,0.008093795134660908,0.0013027102036193838,17.352865186340612,0.023097808171841875,1.4398141003937903
