interval_opt,macd_slow_opt,macd_fast_opt,macd_signal_opt,multiple_hold,ann_log_mean_hold,ann_log_std_hold,sharpe_ratio_hold,multiple_macd_peak_strategy,ann_log_mean_macd_peak,ann_log_std_macd_peak,sharpe_ratio_macd_peak,multiple_macd_peak_strategy_net,ann_log_mean_macd_peak_net,ann_log_std_macd_peak_net,sharpe_ratio_macd_peak_net,trend_ref,start_opt,end_opt
15m,16,4,30,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7578478054375904,-0.028245753482336773,0.0759143036839193,-0.3720741956607051,0.6205866741179714,-0.04860113031494721,0.07646765826748445,-0.6355775947125265,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,4,32,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7921780144197776,-0.02373255332428168,0.07473453909278649,-0.3175580342419264,0.6520169435913873,-0.0435682184079744,0.07529053966556486,-0.5786678990680806,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,4,34,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7671311264556127,-0.02700547005254971,0.07484715665885594,-0.36080822917077926,0.6324762915391172,-0.046667897886603166,0.07540507381474978,-0.6188959910211583,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,4,36,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7817669547112059,-0.025080236415363347,0.07492628572135326,-0.33473214605399454,0.6445430869792533,-0.044742664249416794,0.07549284389626354,-0.5926742448714573,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,4,38,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7746696789346481,-0.02600928686684192,0.07465371211412927,-0.3483991101082741,0.6419583494547467,-0.04515200295197766,0.07520757659380527,-0.60036508284056,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,6,2,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.674596685188114,-0.04010011124490377,0.06943778932367542,-0.5774969456182167,0.5134604866578326,-0.06790468981200162,0.06991974509331975,-0.9711804544105719,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,6,4,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7607802368673996,-0.027852336554890278,0.07169788632850378,-0.38846802857307483,0.5790579752888456,-0.05565691512198827,0.07227077608145295,-0.7701164722412834,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,6,6,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.8161314212183898,-0.020697922627281425,0.07383979593171104,-0.28030850256443557,0.6329173003739588,-0.046596891448347506,0.07441584393816433,-0.6261689578776676,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,6,8,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.8334534638957722,-0.018558402131074556,0.07465092168626834,-0.24860245140802165,0.6518699647470247,-0.04359118470394447,0.07524232559883415,-0.5793439311851879,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,6,10,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7238087544981979,-0.03292722482519471,0.07534569122477941,-0.43701536597444773,0.5738677800800936,-0.056574109400950666,0.07591003448447807,-0.7452784046952162,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,6,12,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7422835926992666,-0.030359678084694856,0.07704767548559686,-0.3940375604241329,0.5935408553692454,-0.05314037641225465,0.07761867961290489,-0.6846338623289274,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,6,14,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7211837558532909,-0.033297342663658656,0.07563454629211093,-0.44023986783843166,0.5796186369649909,-0.05555832924230072,0.07620357911012546,-0.7290776875717438,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,6,16,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7137310028002899,-0.03435554955591148,0.07589967787338918,-0.4526442077029778,0.5775441173778861,-0.055923587135996634,0.07646592140868883,-0.7313530799831837,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,6,18,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7200773849581075,-0.03345374174664862,0.0758719466193643,-0.4409237305387712,0.587655115695506,-0.05415559307853758,0.07642968756700211,-0.7085675056706475,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,6,20,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.6988614964563926,-0.03650027521708191,0.07581576584942769,-0.48143383909848664,0.5732579834107439,-0.05668241480005313,0.0763709133230214,-0.7421989908685126,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,6,22,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7378794750526284,-0.03096589308938176,0.07462223279585364,-0.4149687288786455,0.6073255143479536,-0.050801558173074496,0.07519269243269518,-0.6756182885530647,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,6,24,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.712724001907666,-0.034499379033341535,0.07441031867653808,-0.46363702839804327,0.5906247996057497,-0.053642095118477305,0.07496781608922386,-0.715534984434314,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,6,26,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7312722923875462,-0.031882173985017956,0.07460975187864582,-0.4273191262835844,0.6049658548637044,-0.05119812731979298,0.07517037922007842,-0.6810944397380089,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,6,28,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7355437659978782,-0.031288867150318235,0.07459862584667559,-0.4194295376784422,0.6126528542806915,-0.04991187148653628,0.07514480069748343,-0.6642092469906279,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,6,30,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7319775252396277,-0.03178397881150072,0.07443755103247592,-0.4269885074219311,0.6117595919687683,-0.0500605086484403,0.07497886076059798,-0.6676616334339867,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,6,32,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7370256615363843,-0.031083836868158972,0.07428886839597051,-0.41841849982796325,0.6149320102165907,-0.04953360395473782,0.0748453289141912,-0.6618128969882301,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,6,34,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7368359578555292,-0.03111006063666288,0.0740893086044587,-0.41989945948544966,0.6147737323276357,-0.04955982772324173,0.07464589194206597,-0.6639324205772236,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,6,36,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7397465371268556,-0.03070845635812966,0.07435163040366218,-0.4130165833810299,0.6193049212614479,-0.04881174894543003,0.07488490245137171,-0.6518236299650266,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,6,38,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7390798079484651,-0.03080031253468976,0.07435690981526488,-0.4142226003099271,0.6187467453990376,-0.048903605121990115,0.07490376234230449,-0.6528858310014437,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,8,2,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7348689569077475,-0.03138236847306403,0.07214194520694105,-0.4350086261611451,0.5669974714133852,-0.057801049043047996,0.07263411709883148,-0.7957837356844237,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,8,4,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.8813169672749952,-0.012870038187472883,0.07376273656698887,-0.17447886001063345,0.6834692810487834,-0.038769007008539004,0.07434442906551375,-0.5214783070615151,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,8,6,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.8334534638957722,-0.018558402131074556,0.07465092168626834,-0.24860245140802165,0.6518699647470247,-0.04359118470394447,0.07524232559883415,-0.5793439311851879,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,8,8,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7247961916759318,-0.032788346129153906,0.07556107337388625,-0.43393171463979613,0.5756287308817672,-0.05626199345527065,0.07614209067586887,-0.7389079148716011,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,8,10,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.6521775846618633,-0.04354312323058737,0.07654246969673201,-0.5688753368307693,0.5223783563356286,-0.06615058430850806,0.07711242594479774,-0.8578459761577609,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,8,12,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.6819879403801314,-0.03899003794810639,0.07633573407186243,-0.510770459237363,0.5575176155778523,-0.05951865203035617,0.0768896635692324,-0.7740787157530589,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,8,14,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.6930672633943197,-0.037348395622234076,0.07573883113749781,-0.49312083460109174,0.5723854440468393,-0.05683758620664837,0.0762762464957714,-0.7451544723008797,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,8,16,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7060746632656053,-0.035454232901928645,0.07480442460296095,-0.4739590350451713,0.5871080300036016,-0.054250474487785944,0.07535582592886304,-0.7199240910583231,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,8,18,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.6966671181625187,-0.03682064324118669,0.07435481353492257,-0.49520187719780867,0.5812591525381074,-0.05527041032776549,0.07490903131228822,-0.7378337345913432,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,8,20,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7037739435091209,-0.03578671455091324,0.07441174005045557,-0.48092833908530735,0.589189194941825,-0.0538900071382136,0.07496673076006648,-0.7188523041066092,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,8,22,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7152683048217361,-0.034136368305924696,0.07455998316947775,-0.45783766109940505,0.5967789175906867,-0.0525861353925035,0.07512209647237907,-0.7000088903514348,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,8,24,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.716467382571391,-0.033965736240643744,0.07407733402509621,-0.458517260207241,0.6008368539375942,-0.05189579157830485,0.07462184067305876,-0.6954504352911406,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,8,26,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7181000641551509,-0.03373385972701453,0.07390553279329701,-0.45644566045363905,0.6032310038290527,-0.0514906778150364,0.07444250152229366,-0.6916838736217943,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,8,28,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.6729774126768697,-0.040344929359868435,0.07416095111452913,-0.5440184996759612,0.5672523136352043,-0.05775527294861199,0.07467846678392785,-0.7733858960404094,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,8,30,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.672167058661674,-0.04046766818499604,0.0742294494948324,-0.5451699892751226,0.5665692666542442,-0.0578780117737396,0.07474376529111236,-0.7743523697035606,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,8,32,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.6809369976496192,-0.03914714050392993,0.07468126852773317,-0.5241895494770886,0.5768971154437766,-0.05603777234375571,0.07518802272928274,-0.7453018487468648,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,8,34,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.692051342351029,-0.03749782951946925,0.07496173261481288,-0.5002262916220196,0.5883108392071579,-0.05404198686001644,0.07545066457670714,-0.7162559423856962,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,8,36,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.6944404671797991,-0.03714675604685199,0.07482451773478421,-0.49645166011652503,0.5903418272957142,-0.053690913387399265,0.07531098597938984,-0.7129227255382463,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,8,38,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.6591540438808857,-0.04245918964507764,0.07458941906680196,-0.5692387764416207,0.5622540005439205,-0.05865687248634655,0.07506140813612328,-0.7814517998379776,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,10,2,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.6932649842045024,-0.037319337930592944,0.07317435732248816,-0.5100056808988721,0.5413028716575718,-0.0625253577531022,0.07364938281181233,-0.8489596975016878,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,10,4,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7950985065536466,-0.023357683924647127,0.07403824270266283,-0.3154813387245218,0.6229297928391896,-0.04821722924787776,0.07459825271469568,-0.6463586946504858,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,10,6,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7238087544981979,-0.03292722482519471,0.07534569122477941,-0.43701536597444773,0.5738677800800936,-0.056574109400950666,0.07591003448447807,-0.7452784046952162,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,10,8,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.6521775846618633,-0.04354312323058737,0.07654246969673201,-0.5688753368307693,0.5223783563356286,-0.06615058430850806,0.07711242594479774,-0.8578459761577609,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,10,10,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.6892579397259205,-0.03790985042356765,0.07626707285044773,-0.4970670697943942,0.5644197810626759,-0.058265227256178206,0.07681205657341059,-0.758542732162016,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,10,12,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.6587017984023436,-0.04252910658245926,0.07637120236007398,-0.5568736024600419,0.5467863856071741,-0.06149858541795593,0.07690243624018439,-0.7996961920150538,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,10,14,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.6853882149953306,-0.03848339390814912,0.07460119089919495,-0.5158549541139351,0.5728219792110173,-0.05675992374508878,0.07515906783417504,-0.7551972819875752,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,10,16,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.6964202908286276,-0.03685674188960998,0.07443863137354209,-0.49512922537033727,0.5810532139439346,-0.05530650897618879,0.07498818387788675,-0.7375363172716883,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,10,18,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7073584232116892,-0.035269184755429214,0.07496347263234866,-0.4704849377563341,0.5921900686310541,-0.05337247734272957,0.07550002076347513,-0.7069200352928874,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,10,20,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7045715339356872,-0.035671330222287585,0.07506079705915807,-0.47523249978512416,0.5908608739515383,-0.05360138555994869,0.07560080759865392,-0.7090054625408931,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,10,22,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7038053303756738,-0.035782171462909594,0.07403783175801273,-0.48329577748658303,0.5942468507864181,-0.05301927780201375,0.0745673662117322,-0.7110252178073022,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,10,24,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7030249103341938,-0.0358951934178542,0.07399356563078342,-0.48511236229601,0.593587915521332,-0.053132299756958365,0.07450708140435999,-0.7131174481067404,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,10,26,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.6524080631096172,-0.04350712892657412,0.07485880813465032,-0.5811891748038095,0.5546102024882007,-0.06005128626712152,0.07535029885343551,-0.7969614876236626,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,10,28,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.6439891652219719,-0.04483024914351398,0.07499341830245551,-0.5977891148088406,0.5511899531012957,-0.060681457485504464,0.07547086879031846,-0.8040381468788497,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,10,30,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.6054413415925799,-0.05111809176178308,0.07562141838021103,-0.6759737235391489,0.5181968932085597,-0.0669693001037735,0.07610252118250671,-0.8799879302706647,F,2018-11-07-00:00,2018-12-15-00:00
