interval_opt,macd_slow_opt,macd_fast_opt,macd_signal_opt,multiple_hold,multiple_macd_strategy,multiple_macd_strategy_net,trend_ref,start_opt,end_opt,ann_log_mean_hold,ann_log_std_hold,sharpe_ratio_hold,ann_log_mean_macd,ann_log_std_macd,sharpe_ratio_macd,ann_log_mean_macd_net,ann_log_std_macd_net,sharpe_ratio_macd_net
4h,8,7,7,1.2143798031719617,1.405515606450483,0.9368965640616728,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0335985772114647,0.2490951143112529,0.1348825219007796,-0.0064336326618692,0.2505995178861167,-0.0256729650405512
4h,8,7,8,1.2143798031719617,1.6772618243884814,1.154753465766071,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0510449832383433,0.2544635023616461,0.2005984463964412,0.0142019221599498,0.255904293649273,0.0554970061558018
4h,8,7,9,1.2143798031719617,2.471785114721222,1.7133785364244878,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0893194488810339,0.2526714171089535,0.3535004073789592,0.0531477875489433,0.253985552162574,0.2092551607617582
4h,8,7,10,1.2143798031719617,2.203280318479502,1.5481775290193112,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.077969379624409,0.2517780517140763,0.3096750455156927,0.0431405177849254,0.2531354037734811,0.1704246705195368
4h,8,7,11,1.2143798031719617,2.209803639782426,1.5527612668991693,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0782611779864331,0.2503231903310124,0.3126405423442601,0.0434323161469496,0.2516460826986468,0.1725928561302542
4h,8,7,12,1.2143798031719617,2.015428626308194,1.416179904310089,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0691735100189585,0.2502509869689879,0.2764165322853681,0.0343446481794748,0.2515633294820265,0.1365248593671865
4h,8,7,13,1.2143798031719617,1.7795567881853178,1.2483153381566443,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0568883135026403,0.2503751250308188,0.2272123218935506,0.0218916017265809,0.251676773148631,0.0869830038453829
4h,8,7,14,1.2143798031719617,1.930906033552055,1.3765431002162265,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0649448645678602,0.2503935553515321,0.2593711506539495,0.0315427271892713,0.2516397319891163,0.1253487553016293
4h,8,7,15,1.2143798031719617,2.222677696905071,1.6007977390236916,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0788345357410361,0.250668713537282,0.3144969096006114,0.0464394979819019,0.2517876115705474,0.1844391695533848
4h,8,7,16,1.2143798031719617,2.177565100513674,1.5763286399908691,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0768106203527483,0.2510188516159692,0.3059954256752795,0.0449191324033416,0.2521126440093014,0.1781708830188002
4h,8,7,17,1.2143798031719617,2.144784982676635,1.5552418286663123,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0753135064238431,0.2514287092218816,0.2995421909332568,0.0435898684110123,0.2525146937712544,0.1726230967394679
4h,8,7,18,1.2143798031719617,2.4306668457311806,1.7685473998055383,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0876637261393391,0.2509585038660048,0.3493156230567333,0.0562757879996593,0.2520032029030349,0.2233137807431479
4h,8,7,19,1.2143798031719617,3.049038811644595,2.2412252964852257,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.1100355962650694,0.2462029564270128,0.4469304425176129,0.0796547577448449,0.2471611096413393,0.3222786864018925
4h,8,7,20,1.2143798031719617,2.6250918849341294,1.929599031551536,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0952588705282912,0.247144447857785,0.3854380357478486,0.0648780320080664,0.2481268563532132,0.2614712206554188
4h,8,7,21,1.2143798031719617,2.891306061460929,2.13978839219116,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.1047927361851405,0.2469753455095093,0.4243044420849113,0.0750832974112191,0.24794986430342,0.3028164488904037
4h,8,7,22,1.2143798031719617,2.761839049703809,2.0649351766273063,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.1002710450973057,0.2474011290078313,0.4052974434653113,0.0715687059428393,0.2483602139421608,0.2881649391697922
4h,8,7,23,1.2143798031719617,2.789324565096063,2.0925902966896968,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.1012484609069143,0.24749029029663,0.4091007400151445,0.0728818216255995,0.2484484993670567,0.2933478037149432
4h,8,7,24,1.2143798031719617,3.0100173130014265,2.265850479206122,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.1087642585610506,0.2472097853072138,0.4399674488042071,0.0807333191528874,0.2481619002628616,0.3253251972497468
4h,8,7,25,1.2143798031719617,2.9816921149982694,2.259848102434072,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.1078310442306165,0.2480019468483996,0.4347991844456457,0.0804715045687567,0.2489616015356759,0.3232285785132423
4h,8,7,26,1.2143798031719617,3.1922698471458286,2.4276895356666364,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.1145665923003712,0.2464169150724794,0.4649299025055701,0.0875427525116631,0.2473904898730552,0.3538646637410533
4h,8,7,27,1.2143798031719617,2.983315650229152,2.276511537697673,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.1078847729720964,0.2473761911415583,0.4361162344453778,0.0811966330565401,0.2483487087966814,0.3269460648696762
4h,8,7,28,1.2143798031719617,2.458146693850462,1.8853591542816768,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0887733387448527,0.2474081348116554,0.358813338180789,0.0625887486390237,0.2483982966768685,0.2519693149121831
4h,8,7,29,1.2143798031719617,2.25329580258196,1.722373783468666,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0801849080962802,0.2474044943106504,0.3241044926031012,0.0536646181172997,0.2484404339203375,0.2160059748346251
4h,8,7,30,1.2143798031719617,2.10099953766839,1.603232862011159,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0732776686480655,0.2474262628326468,0.2961596227059729,0.0465895287325094,0.2484770922129259,0.18750029758311
4h,8,7,31,1.2143798031719617,1.997115369669604,1.5317555106791676,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0682725516100078,0.246912593334308,0.2765049392096821,0.042087961504179,0.2479586739280547,0.1697378068588595
4h,8,7,32,1.2143798031719617,1.8761352694388025,1.438965710938302,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0621046762922217,0.2471125918131703,0.2513213747487865,0.0359200861863932,0.2481844074165565,0.1447314380476142
4h,8,7,33,1.2143798031719617,1.7777930586904491,1.3658595796992097,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0567904408433477,0.2454193902207589,0.2314016051961654,0.0307737006740949,0.2464955412119617,0.1248448573259692
4h,8,7,34,1.2143798031719617,1.7137622398060313,1.3166653796534014,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0531698889414523,0.2456618368071079,0.2164352820629645,0.0271531487721996,0.2467412569586881,0.11004705539271
4h,8,7,35,1.2143798031719617,1.7077205920487746,1.318734324208624,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0528213129745016,0.2456799270764788,0.2150005236612539,0.0273081226149764,0.2467781644230923,0.1106585855309208
4h,8,7,36,1.2143798031719617,1.7020715939851725,1.316609147429756,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0524942737341761,0.2474593444752782,0.2121329216542092,0.0271489333112267,0.2485660470573257,0.1092222112900459
4h,8,7,37,1.2143798031719617,1.699504294319392,1.3146232555106945,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0523452853412525,0.2474617615668284,0.2115287833151403,0.0269999449183031,0.2485590397972047,0.1086258819648321
4h,8,7,38,1.2143798031719617,1.7693588008444994,1.3663325214782034,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0563210616180588,0.2469203532013451,0.2280940428273778,0.0308078712585336,0.2480223165571406,0.1242141097873181
4h,8,7,39,1.2143798031719617,1.7555034602392825,1.3556331639165655,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.055545112496983,0.2467547955492636,0.2251024640609007,0.0300319221374578,0.247847535981612,0.1211709530155906
4h,9,3,3,1.2143798031719617,0.9493551632922927,0.4488463696861029,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,-0.0051297700445454,0.2613896384781426,-0.0196249938383629,-0.0790676671061963,0.2637593013451797,-0.2997720524089542
4h,9,3,4,1.2143798031719617,1.265470023697148,0.6525095621770091,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0232387557847716,0.2574527716104535,0.0902641507388147,-0.0421387945115116,0.2597089653673332,-0.1622539077613679
4h,9,3,5,1.2143798031719617,1.478671583998043,0.8133390452268702,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0386067060062331,0.2524128128718585,0.1529506587521467,-0.0203925467001685,0.254476417391993,-0.080135310411715
4h,9,3,6,1.2143798031719617,1.36541007079635,0.7730691374882709,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0307412121729259,0.2517150354839388,0.1221270398640428,-0.0254045916116866,0.2537018527750175,-0.1001356171971493
4h,9,3,7,1.2143798031719617,1.6064109862857938,0.9506358393377236,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0467849942376799,0.250547065230725,0.1867313600125242,-0.0049967111959615,0.2524754139935028,-0.0197908822761258
4h,9,3,8,1.2143798031719617,1.48145151738958,0.900869224620245,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0387920936133603,0.2509507124942456,0.1545805278964881,-0.0103040128350677,0.2528201473305737,-0.0407562962994195
4h,9,3,9,1.2143798031719617,1.6080585361833302,0.9895688298867468,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0468861720431446,0.2495305740114078,0.1878975040589662,-0.0010349848492526,0.251365282121456,-0.0041174534546604
4h,9,3,10,1.2143798031719617,1.6456147897950604,1.0213276324838192,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0491648531855521,0.248362240218643,0.1979562317616011,0.0020829459760338,0.250144640557905,0.0083269662359672
4h,9,3,11,1.2143798031719617,1.9405728900572687,1.2188119560086723,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0654377718433461,0.2501286939071906,0.261616413619569,0.0195308141898584,0.2518934599482407,0.0775360114306724
4h,9,3,12,1.2143798031719617,2.224634174932033,1.418770973867048,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0789213784515796,0.250667040857404,0.3148454546781655,0.0345250702272743,0.2523964430330537,0.1367890522242938
4h,9,3,13,1.2143798031719617,2.1214593237413606,1.3738374276441512,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0742341907589858,0.2505515545806951,0.2962830978367655,0.0313485319638628,0.2522683203889965,0.1242666218077783
4h,9,3,14,1.2143798031719617,2.1788583452274737,1.42063931209988,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0768692215638014,0.2520795182308748,0.3049403700200599,0.0346549625149817,0.2537422555639951,0.1365754491223934
4h,9,3,15,1.2143798031719617,2.0799181217580127,1.363065479191779,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0722822912021733,0.2534184660024059,0.2852289824905147,0.0305715819630808,0.2550612885342433,0.1198597487637818
4h,9,3,16,1.2143798031719617,1.8706247767123427,1.227992493223362,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0618143470239955,0.2532852735162006,0.2440503001452304,0.0202714877214791,0.2549130828204433,0.0795231358751329
4h,9,3,17,1.2143798031719617,1.6674375307187248,1.1002066106727515,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0504651522101187,0.2530371665057213,0.1994377067488136,0.0094258427173297,0.2546897433596303,0.0370091178113133
4h,9,3,18,1.2143798031719617,1.8303345963713733,1.2169665426764509,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0596652401935928,0.2508330622138857,0.2378683243228766,0.0193812554153949,0.2524600099539588,0.0767696056849933
4h,9,3,19,1.2143798031719617,1.813367916620365,1.2097933036049309,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0587460337870429,0.2511574290539756,0.2339012387900258,0.0187977488819967,0.2527705942298462,0.074366834240631
4h,9,3,20,1.2143798031719617,2.028176673616484,1.3693071560995742,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0697958565906859,0.2494931077601552,0.2797506400769304,0.0310225212416704,0.2510761413449894,0.123558220528187
4h,9,3,21,1.2143798031719617,1.792129646858341,1.2099419059610783,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0575832073342987,0.249036056987502,0.2312243778305107,0.0188098719852833,0.2506050505570332,0.0750578328069353
4h,9,3,22,1.2143798031719617,1.7331293122058335,1.1780948548879735,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0542790557884385,0.2486891908179722,0.2182606152278169,0.0161771201857265,0.2502825183894533,0.0646354379435884
4h,9,3,23,1.2143798031719617,1.6945180263773196,1.1557731040482029,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0520552725296741,0.2486988686063207,0.2093104517177168,0.0142890368001135,0.2502948049554768,0.0570888269241358
4h,9,3,24,1.2143798031719617,2.1651441174903687,1.484324473250911,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0762460054262649,0.2442447429214017,0.3121705078041374,0.0389833195064317,0.2458208050294119,0.1585842968082684
4h,9,3,25,1.2143798031719617,2.1894406892314686,1.4958847158424526,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.077347440002771,0.2440352789850148,0.3169518781238207,0.039749054209786,0.245616159432441,0.1618340352753516
4h,9,3,26,1.2143798031719617,2.0486857711888704,1.4068763827106954,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0707889271564353,0.2435005044606292,0.2907136776296944,0.0336940911731779,0.2450544799882112,0.1374963280605964
4h,9,3,27,1.2143798031719617,2.349878148722272,1.6164582058751211,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.084327384653739,0.2457500857887408,0.3431428493019168,0.0474003986070573,0.2472383535046597,0.1917194397032092
4h,9,3,28,1.2143798031719617,2.337595786472865,1.6162338613347886,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0838101352681547,0.2455518017681758,0.3413134608040036,0.0473866990312006,0.2470186520706912,0.1918344976542079
4h,9,3,29,1.2143798031719617,2.441587701225347,1.6967691614231009,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0881061956719019,0.2456254548820231,0.3587014046008398,0.052186309244675,0.247074290501599,0.2112170762029864
4h,9,3,30,1.2143798031719617,2.831400615399696,1.9676676964884443,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.1027262303431991,0.2451300888805353,0.4190682213363982,0.0668063439159717,0.2465553304446896,0.2709588301963668
4h,9,3,31,1.2143798031719617,2.7107493906934748,1.8902397914296745,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0984281153265367,0.245490068107484,0.4009454072229168,0.0628439287724611,0.2469117851529743,0.25451976192034
4h,9,3,32,1.2143798031719617,2.7875989575870315,1.9471363984121712,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.101187380306126,0.2456743891390736,0.4118759821107969,0.0657710436886262,0.2470474486331227,0.266228386702748
4h,9,3,33,1.2143798031719617,2.848117178725278,1.98940834388866,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.1033072525622805,0.2459611574402217,0.4200145000024576,0.0678909159447808,0.2473250565396089,0.2745007598286273
4h,9,3,34,1.2143798031719617,2.583065512647446,1.7981437345705584,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0936659167203115,0.2466315603696405,0.3797807408748872,0.0579138802296603,0.2480158198381952,0.2335088151531753
4h,9,3,35,1.2143798031719617,2.805837065575909,1.9565456282415847,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.1018310433878285,0.245403964802318,0.4149527228293042,0.0662468568337528,0.2467695609247111,0.268456354930925
4h,9,3,36,1.2143798031719617,3.062385605117804,2.1500155680581976,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.1104667092849994,0.2449892699302177,0.4509042755891495,0.0755539224772272,0.2463353843442024,0.3067116105888236
4h,9,3,37,1.2143798031719617,3.075414612385875,2.155494177585859,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.1108857489980829,0.2460954404629334,0.4505802658899095,0.075805112253735,0.2474557789731056,0.306338015496392
4h,9,3,38,1.2143798031719617,3.0588468304747223,2.1585151868549537,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.1103525871106703,0.2456290732247448,0.4492651690693811,0.0759433501126258,0.2469795587243912,0.307488403108584
4h,9,3,39,1.2143798031719617,2.864253195375656,2.017763375845443,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.1038648709464697,0.2454263558279235,0.4232017812271673,0.0692877840118493,0.2467925472695409,0.2807531458240305
4h,9,4,3,1.2143798031719617,1.265470023697148,0.6525095621770091,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0232387557847716,0.2574527716104535,0.0902641507388147,-0.0421387945115116,0.2597089653673332,-0.1622539077613679
4h,9,4,4,1.2143798031719617,1.7482915454733658,0.9915340680833332,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0551387922510042,0.2533894206420185,0.2176049501644458,-0.0008391615970327,0.2553892642628778,-0.0032858139102081
4h,9,4,5,1.2143798031719617,1.5349184753861291,0.9037060363647046,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0422915638812484,0.2508380862290872,0.1686010466633207,-0.0099936913621203,0.2527609584278068,-0.0395381131021259
4h,9,4,6,1.2143798031719617,1.5082407700424365,0.9218507897750776,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.040560987105369,0.251513782978924,0.1612674527215388,-0.0080315695333316,0.253357048024357,-0.031700596434797
4h,9,4,7,1.2143798031719617,1.592150180778647,0.9948901433516516,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0459048613942705,0.2485428719884848,0.1846959481356493,-0.0005056460689442,0.2502879993067816,-0.002020256945378
4h,9,4,8,1.2143798031719617,1.7869264444558322,1.131895070833292,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0572962228121972,0.2483840127711257,0.2306759689279722,0.0122285148415886,0.2500635460122982,0.0489016293521935
4h,9,4,9,1.2143798031719617,2.0895496658406145,1.3462871007581736,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0727382987378323,0.2474671588228192,0.2939311183101727,0.0293490901329819,0.2491278632216763,0.1178073369772647
4h,9,4,10,1.2143798031719617,1.7881457702357777,1.1718537117754655,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0573635500670834,0.2491289649340321,0.2302564460229382,0.0156528408279912,0.2507487829553937,0.0624243940229844
4h,9,4,11,1.2143798031719617,1.7263014479829426,1.1566134995642694,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0538894398176521,0.2503445211419528,0.2152611112551378,0.0143607797540455,0.2519188629964009,0.057005575458836
4h,9,4,12,1.2143798031719617,1.819582613491616,1.2358102571512182,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0590837227319169,0.2521620107871384,0.2343085802158845,0.020897862160917,0.253700213182256,0.0823722688238506
4h,9,4,13,1.2143798031719617,1.9859600322467084,1.344229500984612,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.067719683841201,0.2500215899734692,0.2708553443260121,0.0291981233970493,0.2515430661600697,0.116076041541408
4h,9,4,14,1.2143798031719617,1.6984848098493663,1.14574372342361,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0522860590416984,0.2529585035136265,0.2066981671516803,0.0134287987243952,0.2544764866959128,0.0527702928421911
4h,9,4,15,1.2143798031719617,1.9809747998721736,1.3546065320736969,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0674716068290603,0.2517452349944888,0.2680154277022858,0.0299571460043636,0.2532128199658931,0.1183081725814622
4h,9,4,16,1.2143798031719617,1.949578978215363,1.339956488556307,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0658947825418153,0.2503290820401383,0.2632326296440845,0.0288838715268461,0.2517641168114048,0.1147259263657614
4h,9,4,17,1.2143798031719617,2.121870740580712,1.4720779531862798,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0742533302861186,0.2501523062001862,0.2968324834339,0.0381655939223163,0.251586942606705,0.1516994225808409
4h,9,4,18,1.2143798031719617,1.8790062106837888,1.3035872373124349,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0622555988087653,0.2502850162868827,0.2487388167792134,0.0261678624449631,0.2517295955326011,0.1039522682646752
4h,9,4,19,1.2143798031719617,1.835185511619364,1.2775236684225044,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0599264829681314,0.2501267844749842,0.2395844295280772,0.0241744464774807,0.2515526013349978,0.0961009599947929
4h,9,4,20,1.2143798031719617,1.9270107148091904,1.3506017560001145,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0647455466921751,0.2501725920019704,0.2588035171001672,0.0296649099478274,0.2515580811626302,0.1179246948089469
4h,9,4,21,1.2143798031719617,1.9781382540242305,1.3864359855210615,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0673301747479628,0.2501439868508908,0.2691656737209436,0.0322495380036151,0.2515237043032322,0.1282166946966388
4h,9,4,22,1.2143798031719617,1.978286142686779,1.3865396376106929,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0673375535857588,0.2500453725143606,0.2693013388275822,0.0322569168414112,0.2514472147563351,0.1282850433347204
4h,9,4,23,1.2143798031719617,2.3780256055108384,1.6723870882643523,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0855026383302146,0.2462461135216725,0.3472243159796687,0.0507577014590186,0.2476094744651547,0.2049909502399173
4h,9,4,24,1.2143798031719617,2.705981764932472,1.909511348122268,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0982543668752968,0.2458744010697636,0.3996120232436011,0.063845129877252,0.2471937513862356,0.2582797077968822
4h,9,4,25,1.2143798031719617,2.665050353084649,1.883828428084677,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0967499668345198,0.2458498230204281,0.3935327902452086,0.0625085797730509,0.2471649224708316,0.2529023097135786
4h,9,4,26,1.2143798031719617,2.5737020317745243,1.825455673033536,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.093307476939197,0.2448547070692662,0.3810728331753149,0.05940178975088,0.2461560200875917,0.2413176396406742
4h,9,4,27,1.2143798031719617,2.555485930016592,1.8094557667029387,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.092606401732739,0.2447716177053633,0.37833798951401,0.0585328646078463,0.2460760268141997,0.2378649613521339
4h,9,4,28,1.2143798031719617,2.5751846633526583,1.8327300559968729,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0933643197933277,0.2447748089230941,0.3814294461267942,0.0597943324781622,0.2460334692915203,0.2430333265240149
