interval_opt,macd_slow_opt,macd_fast_opt,macd_signal_opt,multiple_hold,ann_log_mean_hold,ann_log_std_hold,sharpe_ratio_hold,multiple_macd_strategy,ann_log_mean_macd,ann_log_std_macd,sharpe_ratio_macd,multiple_macd_strategy_net,ann_log_mean_macd_net,ann_log_std_macd_net,sharpe_ratio_macd_net,trend_ref,start_opt,end_opt
15m,16,6,12,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.8545954604203835,-0.0114588171265269,0.0423446090655662,-0.2706086413215943,0.5701456697406653,-0.0409750524070182,0.0435279456734294,-0.9413504766440308,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,6,14,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.8324621689839683,-0.0133724551049001,0.0423237610911342,-0.3159562089981969,0.5629867190672688,-0.041896548023022,0.043481408724613,-0.9635508428066664,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,6,16,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.8143881869822858,-0.0149732508574527,0.0422994787780771,-0.3539819234182389,0.5630750071028574,-0.0418851124367241,0.0434101778491043,-0.9648684827396624,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,6,18,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.8416664656718303,-0.0125705463801188,0.0424970872870558,-0.2957978342188107,0.589906531274967,-0.0384902655970208,0.0435613514097841,-0.8835875001888882,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,6,20,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.8108635140134668,-0.0152895643065807,0.0424331499709586,-0.3603212186001983,0.57317031073247,-0.0405891945470019,0.0435077076169822,-0.932919631259975,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,6,22,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.803972596414092,-0.0159119649296371,0.0429097527357551,-0.3708239715951173,0.5731521426347586,-0.0405915061935774,0.044026212983979,-0.9219849594683168,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,6,24,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.7778319752238618,-0.018322544080209,0.0430079531112877,-0.4260268800237358,0.5545164912309549,-0.0430020853441492,0.0441273081709093,-0.9745005332661116,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,6,26,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.7349944515381046,-0.0224536863106539,0.0427443362766854,-0.525302022829658,0.5266576331557506,-0.0467611741887057,0.0438559845951567,-1.066243857488718,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,6,28,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.7427488495438846,-0.0216883155739371,0.0426278983583602,-0.508782192159928,0.5349361631098779,-0.0456237500661002,0.0437282101098022,-1.0433482173530133,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,6,30,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.7482685188890449,-0.0211483685870889,0.0428199328185163,-0.4938907465530618,0.5343486268322901,-0.0457038920557329,0.043902774256422,-1.04102514772281,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,6,32,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.7576553221031201,-0.0202392111252698,0.0426745253911252,-0.4742691556560068,0.5410518694265837,-0.0447947345939138,0.0437227747241991,-1.024517196735032,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,6,34,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.7340771438753007,-0.0225447595731482,0.0427067291786541,-0.5278971255053806,0.5251065979370135,-0.0469762652464962,0.0437652363528027,-1.073369394553445,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,6,36,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.7236970857816291,-0.023583329239128,0.0427727990910147,-0.5513627758834743,0.5185625463183613,-0.0478908171171799,0.0438612103491992,-1.0918717640461602,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,6,38,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.7469038272022733,-0.0212814943743083,0.0426896548705441,-0.4985164307100686,0.5370146158538339,-0.0453409466617676,0.0437291715660355,-1.0368581209753356,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,8,2,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.8861420147694031,-0.0088152826353926,0.0433526093118539,-0.2033391478695201,0.4140020416487754,-0.0643132460304348,0.04549227817679,-1.4137178573582003,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,8,4,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.9187596965682128,-0.0061791600728013,0.0435624201610348,-0.1418461152975254,0.5232895865980327,-0.047229050315838,0.0451137477404858,-1.0468882032927158,C,2018-05-06-00:00,2018-06-28-00:00
