interval_opt,macd_slow_opt,macd_fast_opt,macd_signal_opt,multiple_hold,ann_log_mean_hold,ann_log_std_hold,sharpe_ratio_hold,multiple_macd_strategy,ann_log_mean_macd,ann_log_std_macd,sharpe_ratio_macd,multiple_macd_strategy_net,ann_log_mean_macd_net,ann_log_std_macd_net,sharpe_ratio_macd_net,trend_ref,start_opt,end_opt
15m,16,6,30,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.2344079885478223,0.01925498376306563,0.03908979609727535,0.49258337687793025,0.9379571525013248,-0.005856367457217231,0.04002687125887494,-0.1463108974803703,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,6,32,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.2340355075538927,0.01922738985215152,0.039108331256707075,0.4916443436551393,0.9408687209133904,-0.005572984882431256,0.040031565571597455,-0.13921476222217274,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,6,34,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.2346340755398904,0.019271728541899368,0.03904466253160021,0.49358163939314587,0.9509790073391206,-0.004595716735583115,0.03991920475861603,-0.11512545811903205,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,6,36,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.2069820376032312,0.01720063049982359,0.038956301269756084,0.4415365406668467,0.9312623113678741,-0.006511326534808844,0.03984549778707388,-0.16341436037777793,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,6,38,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.2143271291023114,0.017755359184694137,0.03899237715752716,0.45535462259619147,0.9369295099454311,-0.005956597849938298,0.03985180583076156,-0.14946870601633833,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,8,2,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.1257341686736428,0.010828889597402816,0.039319311113795,0.27540893496487406,0.5760330399242471,-0.05043347808551621,0.04182295512209157,-1.205880309946736,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,8,4,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.1095987801003706,0.009508880028495354,0.03859337340997023,0.2463863401492347,0.6810865435669091,-0.0351162456694684,0.040432553753987674,-0.8685141651732807,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,8,6,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.1382874507171816,0.011842832489334739,0.038309373637392556,0.309136677655709,0.7415449904139956,-0.027340204708877342,0.039777669192134706,-0.687325458332369,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,8,8,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.139689736881487,0.011955401710371226,0.0386113494846276,0.3096343916995455,0.7833151028707297,-0.022329755838064312,0.03989660171720079,-0.5596906723120028,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,8,10,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.175236811260838,0.01476363454599229,0.0386529861716242,0.38195327213374575,0.8243997309910145,-0.017655664088242744,0.03981351938746421,-0.4434590149245096,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,8,12,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.1898416572909887,0.015892882406577054,0.03857144562274047,0.4120375098725137,0.8664623801070468,-0.013105674884957022,0.039676666339151546,-0.3303118959877131,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,8,14,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.2374994708431988,0.01948368426066984,0.03863204629153746,0.5043399491094998,0.924450803013733,-0.007182549388113491,0.03961113392608683,-0.18132652807960278,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,8,16,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.2684709297995276,0.021743849379775998,0.03888039506660448,0.5592497026464742,0.9638396643439899,-0.0033675018405068236,0.03980004814436369,-0.0846104966579975,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,8,18,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.2418425410845952,0.019804010994533716,0.03892185662661911,0.5088146535381235,0.9581593753142181,-0.003907946040098686,0.03985215334364606,-0.09806110115055454,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,8,20,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.205393640097,0.01708022491105411,0.038794037121549,0.44027964549135623,0.9284565119515832,-0.006787220366428373,0.039678470953812765,-0.17105549188951744,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,8,22,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.2221599043744358,0.018343234717878264,0.03884052771611351,0.47227048128566823,0.947796062241028,-0.004902257588204037,0.03968274568116823,-0.1235362499256306,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,8,24,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.214802378616721,0.017791136137266097,0.03884371768609691,0.4580183668576597,0.9452998756115861,-0.005143379683116106,0.039667410517617,-0.12966260252435285,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,8,26,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.2295461443123041,0.01889415486435296,0.03899648098892213,0.4845092271202699,0.9551470749165556,-0.004195849198879298,0.03984957214050637,-0.10529220198613609,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,8,28,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.2100952562751122,0.01743616344115619,0.03898001252772382,0.4473103601173817,0.9352534697595096,-0.006120305350626206,0.03982380300558458,-0.15368460289359964,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,8,30,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.1873834412215147,0.015703786455947586,0.03882829346678203,0.4044418400562034,0.9239637977726506,-0.007230729364434618,0.03963858913945874,-0.18241641595756738,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,8,32,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.190690848075555,0.015958114828402054,0.038844997844586414,0.4108151812042393,0.9344492710302802,-0.006198959777729907,0.03963771441166696,-0.1563904445485713,E,2020-01-03-00:00,2020-02-14-00:00
